PatientID,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstJoined,CommuteDistance
8576,266,AW00018620,NULL,Randall,A,Navarro,15-01-1979,S,Female,NULL,9995941448,randall11@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,Graduate Degree,0,0,8115 Sunview Terrace,NULL,1 (11) 500 555-0180,26-11-2012,1-2 Miles
8577,275,AW00018621,NULL,Cassandra,D,Prasad,17-04-1979,S,Female,NULL,9996101515,cassandra10@gmail.com,40000,0,0,Seattle,Washington,United States,98104,Graduate Degree,0,0,6288 Melody Dr.,NULL,1 (11) 500 555-0199,15-11-2012,1-2 Miles
8578,229,AW00018622,NULL,Byron,NULL,Rubio,17-05-1978,S,Female,NULL,9992152272,byron15@gmail.com,20000,0,0,Seattle,Washington,United States,98104,Partial High School,0,2,1148 Thornwood Drive,NULL,1 (11) 500 555-0158,24-11-2013,0-1 Miles
8579,184,AW00018623,NULL,Anne,W,Torres,06-03-1978,M,Male,NULL,9993925238,anne13@gmail.com,20000,0,0,Snohomish,Washington,United States,98296,Partial High School,0,2,"11, rue Philibert-Delorme",NULL,1 (11) 500 555-0132,10-08-2013,0-1 Miles
8580,224,AW00018624,NULL,Jay,M,Perez,01-11-1983,S,Female,NULL,9993875853,jay28@gmail.com,30000,0,0,Bothell,Washington,United States,98011,High School,1,1,"18, rue Henri Gagnon",NULL,1 (11) 500 555-0191,01-03-2013,2-5 Miles
8581,244,AW00018625,NULL,Derrick,C,Moreno,11-12-1977,S,Female,NULL,9990016109,derrick6@gmail.com,30000,0,0,Sammamish,Washington,United States,98074,High School,0,1,8942 Sierra Road,NULL,1 (11) 500 555-0195,13-11-2012,1-2 Miles
8582,118,AW00018626,NULL,Tony,S,Pal,08-03-1978,S,Female,NULL,9998227980,tony15@gmail.com,40000,2,2,Seattle,Washington,United States,98104,Partial College,1,0,Residenz Straße 4,NULL,1 (11) 500 555-0140,23-06-2012,1-2 Miles
8583,245,AW00018627,NULL,Kristine,E,Gomez,06-09-1983,S,Female,NULL,9992731993,kristine2@gmail.com,40000,2,2,Bothell,Washington,United States,98011,Partial College,1,0,3754 Olive Ave.,NULL,1 (11) 500 555-0173,26-11-2012,1-2 Miles
8584,180,AW00018628,NULL,Suzanne,NULL,Yang,14-03-1977,S,Female,NULL,9992692234,suzanne6@gmail.com,10000,0,0,Bellevue,Washington,United States,98004,Partial High School,0,2,"127, rue Lauriston",NULL,1 (11) 500 555-0189,02-06-2013,0-1 Miles
8585,261,AW00018629,NULL,Martin,L,Srini,21-08-1976,S,Female,NULL,9990356011,martin13@gmail.com,20000,0,0,Kenmore,Washington,United States,98028,Partial High School,1,2,7545 Gonzalez Ct,NULL,1 (11) 500 555-0166,20-08-2013,1-2 Miles
8586,198,AW00018630,NULL,Priscilla,NULL,She,19-08-1976,S,Female,NULL,9990711874,priscilla0@gmail.com,20000,0,0,Seattle,Washington,United States,98104,Partial High School,1,2,"3535, rue des Grands Champs",NULL,1 (11) 500 555-0132,16-12-2013,1-2 Miles
8587,278,AW00018631,NULL,Carly,NULL,Shan,04-07-1976,S,Female,NULL,9998861839,carly10@gmail.com,20000,0,0,Everett,Washington,United States,98201,Partial High School,0,2,2928 Harmony Way,NULL,1 (11) 500 555-0155,04-12-2013,0-1 Miles
8588,240,AW00018632,NULL,Russell,NULL,Tang,05-10-1982,S,Female,NULL,9990165447,russell8@gmail.com,20000,0,0,Bellevue,Washington,United States,98004,Partial High School,0,2,9308 Green Valley Rd.,NULL,1 (11) 500 555-0110,20-02-2013,1-2 Miles
8589,273,AW00018633,NULL,Adam,M,Jenkins,20-09-1982,M,Male,NULL,9995706338,adam4@gmail.com,30000,0,0,Seattle,Washington,United States,98104,High School,0,1,7015 F Mt Hood Circle,NULL,1 (11) 500 555-0164,20-11-2012,1-2 Miles
8590,207,AW00018634,NULL,Veronica,J,Arun,10-12-1982,S,Female,NULL,9993146930,veronica7@gmail.com,30000,0,0,Edmonds,Washington,United States,98020,High School,0,1,"870, avenue de Malakoff",NULL,1 (11) 500 555-0168,10-11-2011,2-5 Miles
8591,154,AW00018635,NULL,Toni,NULL,Martinez,17-02-1977,S,Female,NULL,9996167238,toni18@gmail.com,40000,2,2,Kent,Washington,United States,98031,Partial College,1,1,Celler Weg 304,NULL,1 (11) 500 555-0167,14-02-2013,0-1 Miles
8592,156,AW00018636,NULL,Edgar,C,Chapman,12-12-1976,S,Female,NULL,9991717631,edgar2@gmail.com,40000,2,2,Duvall,Washington,United States,98019,Partial College,1,1,Winterfeldtstr 35345,NULL,1 (11) 500 555-0115,28-08-2013,0-1 Miles
8593,53,AW00018637,NULL,Thomas,A,Sharma,05-06-1981,S,Female,NULL,9995335692,thomas33@gmail.com,40000,3,3,Duvall,Washington,United States,98019,Partial College,1,0,1462 West Cliff Place,NULL,514-555-0198,30-03-2013,0-1 Miles
8594,623,AW00018638,NULL,Alyssa,K,Thompson,07-12-1979,S,Female,NULL,9992350671,alyssa15@gmail.com,40000,3,3,Bellevue,Washington,United States,98004,Partial College,1,1,4480 N. Lucile Lane,NULL,844-555-0186,22-11-2013,1-2 Miles
8595,547,AW00018639,NULL,Maria,E,Scott,07-03-1980,S,Female,NULL,9991789551,maria56@gmail.com,40000,3,3,Edmonds,Washington,United States,98020,Partial College,1,2,8459 Leed Court West,NULL,297-555-0131,26-11-2013,1-2 Miles
8596,618,AW00018640,NULL,Isaac,NULL,James,19-12-1979,M,Male,NULL,9992909539,isaac7@gmail.com,30000,0,0,Redmond,Washington,United States,98052,Graduate Degree,1,0,2275 Kiska Court,NULL,403-555-0159,08-03-2013,0-1 Miles
8597,49,AW00018641,NULL,Cameron,NULL,Garcia,11-05-1981,S,Female,NULL,9995488406,cameron34@gmail.com,40000,3,3,Seattle,Washington,United States,98104,Partial College,1,2,7411 Crivello Avenue,NULL,701-555-0114,06-04-2013,1-2 Miles
8598,62,AW00018642,NULL,Brianna,X,Thompson,16-09-1980,S,Female,NULL,9999105857,brianna14@gmail.com,40000,4,4,Sammamish,Washington,United States,98074,Partial College,1,1,7672 Ashley Way,NULL,629-555-0177,29-05-2013,0-1 Miles
8599,369,AW00018643,NULL,Joshua,A,Thomas,22-12-1936,M,Male,NULL,9993727608,joshua12@gmail.com,110000,4,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,2427 Notre Dame Ave.,NULL,718-555-0181,11-12-2013,0-1 Miles
8600,49,AW00018644,NULL,Carrie,D,Ruiz,15-08-1971,S,Female,NULL,9991540504,carrie1@gmail.com,60000,0,0,Bellevue,Washington,United States,98004,Graduate Degree,0,0,3300 Country View Lane,NULL,966-555-0146,14-02-2013,0-1 Miles
8601,631,AW00018645,NULL,Jordan,K,Bryant,18-09-1971,M,Male,NULL,9992653332,jordan15@gmail.com,60000,0,0,Duvall,Washington,United States,98019,Graduate Degree,1,0,"17, rue de la Centenaire",NULL,371-555-0193,07-11-2013,1-2 Miles
8602,300,AW00018646,NULL,Blake,L,Adams,08-03-1977,M,Male,NULL,9991374994,blake33@gmail.com,60000,0,0,Bothell,Washington,United States,98011,Graduate Degree,1,0,6055 Broadway Street,NULL,590-555-0140,16-11-2013,1-2 Miles
8603,307,AW00018647,NULL,Christy,NULL,Huang,17-12-1958,S,Female,NULL,9994368574,christy5@gmail.com,20000,2,0,Carnation,Washington,United States,98014,High School,1,2,1028 Green View Court,NULL,454-555-0161,06-07-2013,1-2 Miles
8604,302,AW00018648,NULL,Hailey,NULL,Torres,13-12-1959,M,Male,NULL,9999291407,hailey13@gmail.com,30000,1,0,Snohomish,Washington,United States,98296,High School,1,1,7308 Star Tree Court,NULL,926-555-0159,17-08-2013,2-5 Miles
8605,385,AW00018649,NULL,Jackson,H,Patterson,10-02-1961,S,Female,NULL,9998951105,jackson13@gmail.com,30000,1,0,Redmond,Washington,United States,98052,High School,1,2,306 Spring Hill Drive,NULL,503-555-0182,19-08-2013,1-2 Miles
8606,315,AW00018650,NULL,Kyle,NULL,Flores,30-01-1966,S,Female,NULL,9993220106,kyle7@gmail.com,30000,1,0,Edmonds,Washington,United States,98020,High School,1,2,9889 Loveridge Circle,NULL,219-555-0111,25-08-2013,1-2 Miles
8607,626,AW00018651,NULL,Isaiah,A,Mitchell,30-10-1971,M,Male,NULL,9998565417,isaiah35@gmail.com,30000,1,0,Seattle,Washington,United States,98104,High School,0,2,5014 Steele Drive,NULL,694-555-0195,11-08-2013,1-2 Miles
8608,612,AW00018652,NULL,Meredith,W,Diaz,03-03-1961,M,Male,NULL,9990042305,meredith25@gmail.com,30000,2,0,Bellevue,Washington,United States,98004,High School,0,2,4387 Linden Land,NULL,275-555-0123,29-06-2013,0-1 Miles
8609,611,AW00018653,NULL,Emmanuel,D,Madan,03-10-1971,M,Male,NULL,9995494661,emmanuel7@gmail.com,30000,2,0,Edmonds,Washington,United States,98020,High School,0,2,3457 Bel Air Drive,NULL,327-555-0159,05-09-2013,1-2 Miles
8610,339,AW00018654,NULL,Thomas,A,Lopez,15-12-1960,M,Male,NULL,9992462757,thomas57@gmail.com,40000,1,0,Edmonds,Washington,United States,98020,Partial College,1,1,8574 Hidden Oak Ct.,NULL,429-555-0115,11-11-2013,0-1 Miles
8611,623,AW00018655,NULL,Eric,R,Diaz,07-04-1961,M,Male,NULL,9994464391,eric29@gmail.com,40000,1,0,Edmonds,Washington,United States,98020,Partial College,1,1,2587 Windmill Way,NULL,321-555-0190,28-11-2013,0-1 Miles
8612,300,AW00018656,NULL,Charles,K,Clark,22-10-1961,S,Female,NULL,9997006146,charles23@gmail.com,30000,2,0,Bothell,Washington,United States,98011,High School,1,2,4855 James Court,NULL,930-555-0113,04-09-2013,1-2 Miles
8613,334,AW00018657,NULL,Alex,M,Morgan,23-05-1962,M,Male,NULL,9990603206,alex17@gmail.com,30000,2,0,Carnation,Washington,United States,98014,High School,0,2,6341 Darnett Circle,NULL,136-555-0132,10-04-2013,0-1 Miles
8614,641,AW00018658,NULL,Dalton,NULL,Turner,02-02-1962,M,Male,NULL,9992785302,dalton39@gmail.com,30000,2,0,Redmond,Washington,United States,98052,High School,1,2,530 Northridge Drive,NULL,125-555-0153,26-07-2013,1-2 Miles
8615,338,AW00018659,NULL,Jasmine,A,Thompson,01-12-1961,M,Male,NULL,9990217629,jasmine13@gmail.com,40000,1,0,Seattle,Washington,United States,98104,Partial College,1,1,5834 Vloching Circle,NULL,943-555-0196,11-05-2013,0-1 Miles
8616,312,AW00018660,NULL,Cristina,A,Anand,22-04-1962,M,Male,NULL,9993642237,cristina19@gmail.com,40000,1,0,Seattle,Washington,United States,98104,Partial College,1,1,8339 Auburn,NULL,987-555-0197,16-11-2013,1-2 Miles
8617,638,AW00018661,NULL,Daniel,E,Walker,31-05-1963,M,Male,NULL,9991087710,daniel14@gmail.com,30000,2,0,Renton,Washington,United States,98055,High School,0,2,5349 Keller Ridge Dr.,NULL,567-555-0141,07-10-2013,0-1 Miles
8618,314,AW00018662,NULL,Kyle,NULL,Sharma,17-05-1963,M,Male,NULL,9991452878,kyle26@gmail.com,30000,2,0,Bothell,Washington,United States,98011,High School,1,2,9503 Clark Creek Lane,NULL,365-555-0137,09-11-2013,1-2 Miles
8619,339,AW00018663,NULL,Jason,C,Flores,21-09-1962,M,Male,NULL,9999960029,jason9@gmail.com,30000,2,0,Bothell,Washington,United States,98011,High School,0,2,8908 The Trees Drive,NULL,789-555-0146,24-07-2013,0-1 Miles
8620,635,AW00018664,NULL,Robert,C,Long,14-08-1973,M,Male,NULL,9993947942,robert23@gmail.com,30000,2,0,Renton,Washington,United States,98055,High School,1,2,1549 Wildewood Dr,NULL,925-555-0172,02-02-2013,1-2 Miles
8621,612,AW00018665,NULL,Olivia,NULL,Brooks,22-10-1962,M,Male,NULL,9996476404,olivia45@gmail.com,30000,2,0,Renton,Washington,United States,98055,High School,0,2,7427 Grove Way,NULL,571-555-0175,01-08-2013,0-1 Miles
8622,626,AW00018666,NULL,Jordyn,K,Henderson,08-11-1968,S,Female,NULL,9992126650,jordyn4@gmail.com,30000,2,0,Kenmore,Washington,United States,98028,High School,1,2,7428 Donegal Court,NULL,562-555-0160,27-06-2013,1-2 Miles
8623,299,AW00018667,NULL,Kelli,E,Ma,08-05-1968,S,Female,NULL,9997986306,kelli17@gmail.com,30000,2,0,Bellevue,Washington,United States,98004,High School,1,2,1568 Skyline Dr.,NULL,909-555-0180,02-10-2013,1-2 Miles
8624,542,AW00018668,NULL,Brian,J,Sanders,14-11-1962,M,Male,NULL,9996174291,brian15@gmail.com,30000,2,0,Edmonds,Washington,United States,98020,High School,0,2,3793 Apollo Way,NULL,863-555-0178,24-01-2014,0-1 Miles
8625,352,AW00018669,NULL,Adam,NULL,Griffin,10-06-1964,M,Male,NULL,9998011624,adam17@gmail.com,40000,2,0,Monroe,Washington,United States,98272,Partial College,1,1,5520 Massolo Drive,NULL,531-555-0124,08-08-2013,0-1 Miles
8626,300,AW00018670,NULL,Melanie,L,Bryant,30-06-1969,M,Male,NULL,9993342349,melanie5@gmail.com,40000,2,0,Seattle,Washington,United States,98104,Partial College,1,1,2634 Yosemite Circle,NULL,431-555-0174,10-11-2013,1-2 Miles
8627,358,AW00018671,NULL,Melanie,NULL,Kelly,11-04-1964,M,Male,NULL,9990933196,melanie13@gmail.com,80000,5,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,2345 Firestone Drive,NULL,735-555-0127,08-03-2013,0-1 Miles
8628,374,AW00018672,NULL,Anthony,NULL,Lewis,05-04-1964,M,Male,NULL,9990271014,anthony7@gmail.com,80000,5,0,Edmonds,Washington,United States,98020,Graduate Degree,1,0,1877 Turner Dr.,NULL,855-555-0132,22-08-2013,1-2 Miles
8629,300,AW00018673,NULL,James,M,Green,21-08-1969,M,Male,NULL,9996524772,james63@gmail.com,80000,4,0,Edmonds,Washington,United States,98020,Graduate Degree,0,0,5672 San Jose Ave.,NULL,550-555-0139,10-07-2013,0-1 Miles
8630,70,AW00018674,NULL,Isabelle,C,Bennett,16-03-1969,S,Female,NULL,9997144155,isabelle1@gmail.com,80000,4,0,Monroe,Washington,United States,98272,Graduate Degree,0,0,6907 Lagoon Court,NULL,152-555-0140,27-05-2013,0-1 Miles
8631,326,AW00018675,NULL,Abigail,NULL,Martin,31-10-1975,M,Male,NULL,9993953444,abigail55@gmail.com,60000,4,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,370 Pine Creek Way,NULL,896-555-0194,14-04-2013,0-1 Miles
8632,626,AW00018676,NULL,Jesse,E,Young,03-09-1964,M,Male,NULL,9993438725,jesse41@gmail.com,60000,4,0,Redmond,Washington,United States,98052,Graduate Degree,1,0,5744 Medina Dr.,NULL,251-555-0175,05-05-2013,1-2 Miles
8633,49,AW00018677,NULL,Logan,NULL,Shan,04-11-1964,M,Male,NULL,9995884018,logan4@gmail.com,60000,4,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,5361 Hungry Road,NULL,426-555-0175,03-02-2013,0-1 Miles
8634,372,AW00018678,NULL,Sean,NULL,Watson,05-11-1970,S,Female,NULL,9999092496,sean7@gmail.com,60000,4,0,Sammamish,Washington,United States,98074,Graduate Degree,1,0,4233 Bonita Ave.,NULL,347-555-0186,15-06-2013,1-2 Miles
8635,635,AW00018679,NULL,Seth,C,Wood,23-01-1978,S,Female,NULL,9998362346,seth50@gmail.com,50000,0,0,Redmond,Washington,United States,98052,Graduate Degree,1,0,2306 Hillridge Way,NULL,313-555-0183,20-11-2013,1-2 Miles
8636,298,AW00018680,NULL,David,NULL,Shan,03-05-1979,M,Male,NULL,9990050772,david62@gmail.com,40000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,8483 Temple Court,NULL,628-555-0180,03-11-2013,0-1 Miles
8637,335,AW00018681,NULL,Jacqueline,NULL,Griffin,20-04-1979,M,Male,NULL,9991609786,jacqueline21@gmail.com,40000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,7626 Oxford Place,NULL,868-555-0145,24-03-2013,0-1 Miles
8638,336,AW00018682,NULL,Emily,A,Bennett,05-01-1979,M,Male,NULL,9990405329,emily26@gmail.com,40000,1,0,Edmonds,Washington,United States,98020,Graduate Degree,1,0,2976 York Dr.,NULL,535-555-0133,26-09-2013,0-1 Miles
8639,368,AW00018683,NULL,Robert,T,Walker,20-02-1979,M,Male,NULL,9995044277,robert83@gmail.com,40000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,6489 Kentucky Drive,NULL,878-555-0163,07-06-2013,1-2 Miles
8640,372,AW00018684,NULL,Makayla,D,Watson,04-03-1979,M,Male,NULL,9991904543,makayla0@gmail.com,60000,1,0,Kenmore,Washington,United States,98028,Graduate Degree,1,0,7981 Center Avenue,NULL,751-555-0124,13-11-2013,1-2 Miles
8641,55,AW00018685,NULL,Sean,G,Rogers,24-11-1976,M,Male,NULL,9997465939,sean27@gmail.com,60000,1,0,Monroe,Washington,United States,98272,Graduate Degree,0,0,8524 Parkside Dr.,NULL,277-555-0113,20-07-2013,0-1 Miles
8642,60,AW00018686,NULL,Logan,NULL,Coleman,09-10-1982,S,Female,NULL,9995346023,logan8@gmail.com,60000,1,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,6607 Panoramic Avenue,NULL,107-555-0161,28-03-2013,1-2 Miles
8643,302,AW00018687,NULL,Olivia,C,Smith,16-01-1982,M,Male,NULL,9990025733,olivia0@gmail.com,60000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,7728 Morengo Court,NULL,373-555-0118,09-02-2013,1-2 Miles
8644,632,AW00018688,NULL,Antonio,NULL,Barnes,06-01-1969,M,Male,NULL,9992271754,antonio3@gmail.com,70000,5,4,Bellevue,Washington,United States,98004,Graduate Degree,1,0,7228 Caravelle Ct.,NULL,224-555-0112,16-08-2013,2-5 Miles
8645,616,AW00018689,NULL,Miguel,NULL,Miller,29-12-1963,M,Male,NULL,9996359984,miguel5@gmail.com,80000,5,4,Edmonds,Washington,United States,98020,Graduate Degree,1,0,4293 Concord Ct.,NULL,397-555-0155,08-06-2013,0-1 Miles
8646,611,AW00018690,NULL,Carlos,C,Rivera,06-10-1934,M,Male,NULL,9992136944,carlos19@gmail.com,40000,2,0,Bellevue,Washington,United States,98004,Bachelors,1,1,4625 Westcliffe Place,NULL,736-555-0137,17-10-2013,0-1 Miles
8647,5,AW00018691,NULL,Claudia,NULL,Zheng,20-03-1980,M,Male,NULL,9996053107,claudia17@gmail.com,90000,1,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,7202 Sun View Court,NULL,1 (11) 500 555-0191,28-06-2011,0-1 Miles
8648,6,AW00018692,NULL,Preston,G,Mehta,07-02-1980,M,Male,NULL,9992539537,preston13@gmail.com,90000,1,0,Redmond,Washington,United States,98052,Graduate Degree,1,0,2228 Ashford Court,NULL,1 (11) 500 555-0118,23-06-2011,0-1 Miles
8649,21,AW00018693,NULL,Ann,M,Subram,17-12-1974,S,Female,NULL,9995723491,ann18@gmail.com,90000,1,0,Edmonds,Washington,United States,98020,Graduate Degree,1,0,1592 Working Drive,NULL,1 (11) 500 555-0178,07-06-2011,0-1 Miles
8650,10,AW00018694,NULL,Derrick,NULL,Gomez,18-01-1975,M,Male,NULL,9993656371,derrick1@gmail.com,90000,1,0,Snohomish,Washington,United States,98296,Graduate Degree,1,0,2460 Tanager Court,NULL,1 (11) 500 555-0123,02-06-2011,0-1 Miles
8651,36,AW00018695,NULL,Aaron,C,Diaz,04-05-1975,M,Male,NULL,9996757525,aaron21@gmail.com,90000,2,0,Seattle,Washington,United States,98104,Bachelors,1,0,9413 Maria Vega Court,NULL,1 (11) 500 555-0130,01-06-2011,1-2 Miles
8652,25,AW00018696,NULL,Mindy,W,Black,24-03-1975,M,Male,NULL,9993368910,mindy25@gmail.com,100000,1,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,9063 Vista Aven.,NULL,1 (11) 500 555-0179,12-06-2011,0-1 Miles
8653,5,AW00018697,NULL,Tara,S,Lal,02-12-1973,S,Female,NULL,9991694325,tara8@gmail.com,60000,2,2,Monroe,Washington,United States,98272,Bachelors,0,1,2800 San Ramon Road,NULL,1 (11) 500 555-0161,18-06-2011,0-1 Miles
8654,10,AW00018698,NULL,Jaclyn,S,Chande,03-01-1974,S,Female,NULL,9994967399,jaclyn38@gmail.com,60000,2,2,Bellevue,Washington,United States,98004,Bachelors,1,1,3847 Larch Ct,NULL,1 (11) 500 555-0190,24-06-2011,2-5 Miles
8655,23,AW00018699,NULL,Blake,S,Griffin,14-10-1979,M,Male,NULL,9998045716,blake68@gmail.com,60000,2,2,Everett,Washington,United States,98201,Bachelors,1,1,2107 Cardinal,NULL,1 (11) 500 555-0197,22-06-2011,0-1 Miles
8656,37,AW00018700,NULL,Ernest,C,Zhao,05-04-1974,S,Female,NULL,9993244451,ernest10@gmail.com,60000,2,2,Seattle,Washington,United States,98104,Bachelors,0,1,1162 Relief Valley Ct,NULL,1 (11) 500 555-0174,08-06-2011,0-1 Miles
8657,39,AW00018701,NULL,Kenneth,J,Lal,30-01-1974,S,Female,NULL,9990885183,kenneth8@gmail.com,60000,2,2,Duvall,Washington,United States,98019,Bachelors,1,1,2775 Robinson Ave.,NULL,1 (11) 500 555-0121,18-06-2011,2-5 Miles
8658,2,AW00018702,NULL,Adriana,NULL,Smith,06-10-1973,S,Female,NULL,9998330976,adriana9@gmail.com,60000,2,2,Newport Hills,Washington,United States,98006,Bachelors,1,1,280 Plymouth Dr.,NULL,1 (11) 500 555-0132,29-06-2011,2-5 Miles
8659,24,AW00018703,NULL,Vincent,A,Huang,06-09-1978,S,Female,NULL,9994725039,vincent6@gmail.com,60000,2,2,Sammamish,Washington,United States,98074,Bachelors,0,1,6897 Deerfield Dr.,NULL,1 (11) 500 555-0119,10-06-2011,0-1 Miles
8660,16,AW00018704,NULL,Lacey,N,Goel,20-08-1972,M,Male,NULL,9996048799,lacey8@gmail.com,70000,5,5,Seattle,Washington,United States,98104,Bachelors,1,3,1687 Chaparral Court,NULL,1 (11) 500 555-0185,19-03-2013,10+ Miles
8661,22,AW00018705,NULL,Karl,NULL,Goel,24-02-1973,M,Male,NULL,9993298296,karl20@gmail.com,70000,5,5,Monroe,Washington,United States,98272,Bachelors,1,3,9039 Blocking Ct.,NULL,1 (11) 500 555-0149,24-05-2013,10+ Miles
8662,4,AW00018706,NULL,Darryl,NULL,Zheng,16-11-1974,S,Female,NULL,9992771259,darryl19@gmail.com,110000,1,0,Kenmore,Washington,United States,98028,Graduate Degree,1,1,995 Roundtree Place,NULL,1 (11) 500 555-0118,16-07-2011,2-5 Miles
8663,31,AW00018707,NULL,Marshall,D,She,26-10-1974,M,Male,NULL,9999052428,marshall21@gmail.com,110000,1,0,Snohomish,Washington,United States,98296,Graduate Degree,1,1,3140 Park Tree Ct,NULL,1 (11) 500 555-0120,20-02-2013,5-10 Miles
8664,9,AW00018708,NULL,Micah,NULL,Zhao,24-05-1975,M,Male,NULL,9995867843,micah21@gmail.com,120000,1,0,Sammamish,Washington,United States,98074,Graduate Degree,1,0,971 Harness Circle,NULL,1 (11) 500 555-0120,09-07-2011,0-1 Miles
8665,38,AW00018709,NULL,Darren,A,Hernandez,04-12-1974,M,Male,NULL,9995034076,darren25@gmail.com,130000,1,0,Carnation,Washington,United States,98014,Graduate Degree,1,0,2234 Stimel Dr.,NULL,1 (11) 500 555-0184,29-07-2011,0-1 Miles
8666,17,AW00018710,NULL,Ricardo,NULL,Xie,18-02-1975,M,Male,NULL,9994489979,ricardo3@gmail.com,130000,1,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,1454 Colton Ln,NULL,1 (11) 500 555-0172,07-07-2011,2-5 Miles
8667,34,AW00018711,NULL,Emma,L,Diaz,10-11-1972,S,Female,NULL,9991891147,emma67@gmail.com,70000,5,5,Sammamish,Washington,United States,98074,Bachelors,1,4,473 Akyn Rock Drive,NULL,1 (11) 500 555-0144,17-09-2013,10+ Miles
8668,26,AW00018712,NULL,Glenn,J,Guo,07-02-1972,M,Male,NULL,9991617245,glenn19@gmail.com,80000,5,5,Sammamish,Washington,United States,98074,Graduate Degree,0,3,631 Elliott Dr.,NULL,1 (11) 500 555-0115,29-03-2013,0-1 Miles
8669,10,AW00018713,NULL,Rosa,NULL,Yang,14-05-1972,M,Male,NULL,9994841856,rosa5@gmail.com,80000,5,5,Snohomish,Washington,United States,98296,Graduate Degree,0,3,5673 Arlington Circle,NULL,1 (11) 500 555-0178,27-10-2013,0-1 Miles
8670,16,AW00018714,NULL,Francisco,L,Lopez,12-02-1972,M,Male,NULL,9996467523,francisco18@gmail.com,80000,5,5,Redmond,Washington,United States,98052,Graduate Degree,1,3,8108 Goen Road,NULL,1 (11) 500 555-0115,11-03-2013,0-1 Miles
8671,25,AW00018715,NULL,Rafael,H,Rai,25-03-1971,M,Male,NULL,9996465891,rafael41@gmail.com,60000,3,3,Monroe,Washington,United States,98272,Bachelors,1,1,8869 Lightwood Drive,NULL,1 (11) 500 555-0113,09-07-2013,5-10 Miles
8672,25,AW00018716,NULL,Seth,NULL,Campbell,29-01-1974,M,Male,NULL,9996278189,seth43@gmail.com,70000,0,0,Bellevue,Washington,United States,98004,Bachelors,0,1,3639 Blackridge Drive,NULL,1 (11) 500 555-0180,12-07-2011,0-1 Miles
8673,38,AW00018717,NULL,Cassandra,B,Suri,21-07-1970,M,Male,NULL,9994273775,cassandra0@gmail.com,70000,0,0,Everett,Washington,United States,98201,Bachelors,0,1,7907 Eagle Peak Road,NULL,1 (11) 500 555-0176,17-08-2013,0-1 Miles
8674,24,AW00018718,NULL,Susan,NULL,Liu,08-12-1970,S,Female,NULL,9990441951,susan13@gmail.com,70000,0,0,Everett,Washington,United States,98201,Bachelors,0,1,7848 Silver Cypress Ct.,NULL,1 (11) 500 555-0164,30-07-2011,0-1 Miles
8675,14,AW00018719,NULL,Alberto,G,Suarez,19-04-1970,M,Male,NULL,9999325935,alberto18@gmail.com,60000,4,4,Seattle,Washington,United States,98104,Bachelors,1,3,7289 Las Quebrados Ln,NULL,1 (11) 500 555-0182,06-04-2013,10+ Miles
8676,31,AW00018720,NULL,Taylor,M,Miller,26-06-1969,M,Male,NULL,9995540033,taylor53@gmail.com,60000,5,5,Monroe,Washington,United States,98272,Bachelors,1,4,4672 Cardinal,NULL,1 (11) 500 555-0174,10-10-2013,2-5 Miles
8677,7,AW00018721,NULL,Andy,NULL,Gomez,02-12-1968,S,Female,NULL,9997228248,andy6@gmail.com,60000,3,2,Sammamish,Washington,United States,98074,Bachelors,0,2,6863 Shakespeare Dr,NULL,1 (11) 500 555-0167,15-07-2011,0-1 Miles
8678,17,AW00018722,NULL,Jonathon,NULL,Navarro,15-07-1974,S,Female,NULL,9992123199,jonathon7@gmail.com,60000,3,2,Sammamish,Washington,United States,98074,Bachelors,1,2,8308 La Salle Ave.,NULL,1 (11) 500 555-0118,08-07-2011,5-10 Miles
8679,13,AW00018723,NULL,Lacey,K,Ma,15-11-1968,S,Female,NULL,9993057619,lacey28@gmail.com,60000,3,2,Duvall,Washington,United States,98019,Bachelors,0,2,6900 Chisholm Way,NULL,1 (11) 500 555-0191,24-07-2011,0-1 Miles
8680,32,AW00018724,NULL,Denise,A,Fernandez,01-05-1984,M,Male,NULL,9998469802,denise16@gmail.com,80000,5,5,Duvall,Washington,United States,98019,Bachelors,1,4,3815 Berry Dr.,NULL,1 (11) 500 555-0174,22-07-2011,0-1 Miles
