PatientID,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstJoined,CommuteDistance
1336,175,AW00011380,NULL,Mitchell,L,Kumar,29-08-1964,S,Female,NULL,9991116140,mitchell7@gmail.com,20000,2,0,Seattle,Washington,United States,98104,Partial College,1,1,Husemann Stra§e 6464,NULL,1 (11) 500 555-0119,11-10-2011,1-2 Miles
1337,249,AW00011381,NULL,Meredith,NULL,Manishan,18-08-1970,M,Male,NULL,9990599092,meredith11@gmail.com,20000,2,0,Everett,Washington,United States,98201,Partial College,1,1,6092 Chestnut,NULL,1 (11) 500 555-0162,12-06-2011,2-5 Miles
1338,189,AW00011382,NULL,Edward,NULL,Patterson,15-07-1974,M,Male,NULL,9993689935,edward59@gmail.com,20000,2,0,Bellevue,Washington,United States,98004,Partial College,1,1,"211, avenue Foch",NULL,1 (11) 500 555-0118,03-11-2012,2-5 Miles
1339,206,AW00011383,NULL,Marie,NULL,Gill,25-02-1966,M,Male,NULL,9996372271,marie37@gmail.com,30000,3,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,"571, rue Malar",NULL,1 (11) 500 555-0192,01-01-2014,0-1 Miles
1340,211,AW00011384,NULL,Tiffany,E,Wang,13-10-1971,M,Male,NULL,9995706999,tiffany1@gmail.com,30000,3,0,Edmonds,Washington,United States,98020,Bachelors,1,0,"5, rue Malar",NULL,1 (11) 500 555-0192,02-08-2013,0-1 Miles
1341,279,AW00011385,NULL,Miguel,C,Allen,08-08-1971,S,Female,NULL,9997078768,miguel24@gmail.com,30000,3,0,Kent,Washington,United States,98031,Bachelors,1,0,6834 Violetta,NULL,1 (11) 500 555-0128,06-07-2013,0-1 Miles
1342,127,AW00011386,NULL,Jaclyn,NULL,Cai,02-11-1971,M,Male,NULL,9995064042,jaclyn22@gmail.com,30000,3,0,Duvall,Washington,United States,98019,Bachelors,1,0,Postfach 55 00 00,NULL,1 (11) 500 555-0164,02-11-2013,0-1 Miles
1343,238,AW00011387,NULL,Megan,C,Ramirez,29-11-1964,S,Female,NULL,9995805988,megan44@gmail.com,40000,3,0,Duvall,Washington,United States,98019,Graduate Degree,1,0,507 Sahara Drive,NULL,1 (11) 500 555-0192,26-07-2011,0-1 Miles
1344,279,AW00011388,NULL,Joseph,NULL,Martin,20-01-1965,M,Male,NULL,9991780244,joseph21@gmail.com,40000,3,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,7028 San Gabriel Dr.,NULL,1 (11) 500 555-0143,03-07-2011,0-1 Miles
1345,130,AW00011389,NULL,Karl,J,Shan,20-04-1981,S,Female,NULL,9992805057,karl11@gmail.com,10000,1,1,Edmonds,Washington,United States,98020,High School,0,1,Nollendorfplatz 48,NULL,1 (11) 500 555-0198,17-11-2013,2-5 Miles
1346,208,AW00011390,NULL,Christine,J,Raji,17-04-1976,S,Female,NULL,9998973760,christine16@gmail.com,10000,1,1,Redmond,Washington,United States,98052,High School,0,1,"11, boulevard Tremblay",NULL,1 (11) 500 555-0153,07-11-2013,2-5 Miles
1347,135,AW00011391,NULL,Lindsay,T,Xie,25-06-1976,S,Female,NULL,9999508435,lindsay3@gmail.com,10000,2,2,Seattle,Washington,United States,98104,High School,1,0,Am Grossen Dern 4624,NULL,1 (11) 500 555-0115,26-10-2013,0-1 Miles
1348,131,AW00011392,NULL,Willie,NULL,Zhao,03-02-1981,S,Female,NULL,9990024397,willie8@gmail.com,10000,2,2,Sammamish,Washington,United States,98074,High School,1,0,Kšnigstr 282,NULL,1 (11) 500 555-0120,29-03-2013,0-1 Miles
1349,182,AW00011393,NULL,Kurt,B,Pal,17-07-1974,S,Female,NULL,9999604605,kurt12@gmail.com,10000,2,2,Seattle,Washington,United States,98104,High School,1,0,"55, avenue de l« Union Centrale",NULL,1 (11) 500 555-0117,16-07-2013,0-1 Miles
1350,259,AW00011394,NULL,George,NULL,McDonald,22-04-1975,S,Female,NULL,9991270851,george13@gmail.com,10000,2,2,Bellevue,Washington,United States,98004,High School,1,0,9186 West Boyd Rd.,NULL,1 (11) 500 555-0150,04-07-2011,0-1 Miles
1351,118,AW00011395,NULL,Beth,C,Gutierrez,16-04-1976,S,Female,NULL,9995692993,beth13@gmail.com,30000,0,0,Duvall,Washington,United States,98019,Bachelors,1,0,Rehstr 1346,NULL,1 (11) 500 555-0110,14-11-2011,0-1 Miles
1352,175,AW00011396,NULL,Ian,G,Lopez,04-04-1975,M,Male,NULL,9999467696,ian27@gmail.com,10000,2,2,Bothell,Washington,United States,98011,High School,0,1,Zur Lindung 6,NULL,1 (11) 500 555-0182,26-10-2013,0-1 Miles
1353,197,AW00011397,NULL,Latoya,R,Shan,02-12-1974,S,Female,NULL,9991573394,latoya9@gmail.com,20000,0,0,Carnation,Washington,United States,98014,Partial College,0,1,AttachŽ de Presse,NULL,1 (11) 500 555-0122,07-07-2013,0-1 Miles
1354,261,AW00011398,NULL,Colin,N,Nath,09-03-1975,S,Female,NULL,9993622192,colin41@gmail.com,30000,0,0,Snohomish,Washington,United States,98296,Bachelors,1,0,8900 Escobar,NULL,1 (11) 500 555-0115,03-07-2011,0-1 Miles
1355,202,AW00011399,NULL,Brenda,F,Mehta,01-02-1975,S,Female,NULL,9992727553,brenda17@gmail.com,30000,1,0,Redmond,Washington,United States,98052,Bachelors,1,0,"11, avenue du Port",NULL,1 (11) 500 555-0155,13-04-2013,0-1 Miles
1356,251,AW00011400,NULL,Franklin,NULL,Raji,15-04-1980,S,Female,NULL,9992378925,franklin38@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,Graduate Degree,1,0,3477 Mt. Washington Way,NULL,1 (11) 500 555-0180,15-07-2011,0-1 Miles
1357,204,AW00011401,NULL,Linda,NULL,Navarro,23-02-1975,M,Male,NULL,9992676646,linda25@gmail.com,40000,0,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,"6, route de Marseille",NULL,1 (11) 500 555-0189,28-10-2012,0-1 Miles
1358,183,AW00011402,NULL,Kelli,R,Cai,20-05-1975,M,Male,NULL,9999112101,kelli21@gmail.com,40000,0,0,Bellevue,Washington,United States,98004,Graduate Degree,1,0,"1216, place de la Concorde",NULL,1 (11) 500 555-0145,07-11-2012,0-1 Miles
1359,179,AW00011403,NULL,Nancy,NULL,Schmidt,06-01-1980,S,Female,NULL,9996203797,nancy13@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,Graduate Degree,1,0,"340, boulevard d«Albi",NULL,1 (11) 500 555-0150,28-10-2012,0-1 Miles
1360,133,AW00011404,NULL,Megan,E,Taylor,30-06-1957,S,Female,NULL,9995768452,megan12@gmail.com,10000,3,0,Edmonds,Washington,United States,98020,Partial College,0,2,Berliner Platz 43,NULL,1 (11) 500 555-0178,10-02-2013,0-1 Miles
1361,143,AW00011405,NULL,Bonnie,NULL,Goel,16-08-1957,S,Female,NULL,9993878370,bonnie25@gmail.com,10000,3,0,Edmonds,Washington,United States,98020,Partial College,0,2,Carlsplatz 89,NULL,1 (11) 500 555-0143,31-03-2013,0-1 Miles
1362,199,AW00011406,NULL,Latoya,L,Xu,31-12-1957,M,Male,NULL,9994381533,latoya4@gmail.com,20000,2,0,Bothell,Washington,United States,98011,Partial College,1,1,"101, rue de Terre Neuve",NULL,1 (11) 500 555-0141,04-11-2012,2-5 Miles
1363,170,AW00011407,NULL,Mario,NULL,She,30-09-1957,M,Male,NULL,9996777741,mario0@gmail.com,20000,2,0,Carnation,Washington,United States,98014,Partial College,1,1,Conesweg 720,NULL,1 (11) 500 555-0156,23-06-2013,0-1 Miles
1364,257,AW00011408,NULL,Darren,M,Gill,10-05-1964,M,Male,NULL,9998310562,darren36@gmail.com,10000,2,1,Redmond,Washington,United States,98052,High School,0,2,8132 Twincreek Ct,NULL,1 (11) 500 555-0166,05-03-2013,0-1 Miles
1365,208,AW00011409,NULL,Jacqueline,H,Hayes,02-03-1979,S,Female,NULL,9998047958,jacqueline23@gmail.com,10000,2,2,Seattle,Washington,United States,98104,High School,1,1,"33, rue Georges-ClŽmenceau",NULL,1 (11) 500 555-0162,17-11-2012,0-1 Miles
1366,201,AW00011410,NULL,Maurice,NULL,Goel,22-02-1974,M,Male,NULL,9997559836,maurice20@gmail.com,20000,1,1,Seattle,Washington,United States,98104,Partial College,1,0,"15, avenue de la Gare",NULL,1 (11) 500 555-0179,13-11-2012,2-5 Miles
1367,121,AW00011411,NULL,Devin,A,Ross,12-08-1959,M,Male,NULL,9995158800,devin69@gmail.com,80000,3,2,Renton,Washington,United States,98055,Partial College,0,1,Postenweg 2428,NULL,1 (11) 500 555-0172,04-08-2013,2-5 Miles
1368,121,AW00011412,NULL,Sydney,S,Bryant,07-10-1959,S,Female,NULL,9998080478,sydney40@gmail.com,80000,4,2,Bothell,Washington,United States,98011,Partial College,1,1,Postfach 99 92 92,NULL,1 (11) 500 555-0156,05-11-2011,10+ Miles
1369,238,AW00011413,NULL,Megan,L,Stewart,13-10-1959,M,Male,NULL,9995979067,megan27@gmail.com,80000,4,2,Bothell,Washington,United States,98011,Partial College,0,1,8192 Seagull Court,NULL,1 (11) 500 555-0116,10-08-2011,2-5 Miles
1370,241,AW00011414,NULL,Ian,NULL,Richardson,15-09-1959,S,Female,NULL,9990473238,ian76@gmail.com,80000,4,2,Renton,Washington,United States,98055,Partial College,1,1,726 W. Buchanan Rd.,NULL,1 (11) 500 555-0119,13-08-2011,10+ Miles
1371,127,AW00011415,NULL,Randy,H,She,03-12-1949,S,Female,NULL,9994618778,randy25@gmail.com,90000,5,0,Renton,Washington,United States,98055,Partial College,0,2,Ro§str 5538,NULL,1 (11) 500 555-0141,16-08-2013,10+ Miles
1372,185,AW00011416,NULL,Katrina,NULL,Becker,16-09-1950,M,Male,NULL,9990884183,katrina19@gmail.com,60000,3,1,Kenmore,Washington,United States,98028,Partial High School,1,4,"8205, rue Malar",NULL,1 (11) 500 555-0153,07-11-2012,2-5 Miles
1373,222,AW00011417,NULL,Lacey,C,Zheng,26-08-1950,M,Male,NULL,9992256463,lacey32@gmail.com,70000,5,1,Bellevue,Washington,United States,98004,High School,1,2,"4, rue de Linois",NULL,1 (11) 500 555-0174,04-11-2012,10+ Miles
1374,160,AW00011418,NULL,Rafael,J,Hu,09-08-1950,S,Female,NULL,9995655291,rafael20@gmail.com,90000,5,0,Edmonds,Washington,United States,98020,Partial College,0,2,Zeiter Weg 7765,NULL,1 (11) 500 555-0159,17-12-2013,10+ Miles
1375,273,AW00011419,NULL,Kyle,D,Scott,18-08-1950,M,Male,NULL,9990698821,kyle43@gmail.com,150000,3,4,Monroe,Washington,United States,98272,Graduate Degree,1,4,9381 Alpine Rd.,NULL,1 (11) 500 555-0178,12-03-2013,0-1 Miles
1376,189,AW00011420,NULL,Jordan,C,Turner,09-01-1952,M,Male,NULL,9991156469,jordan59@gmail.com,100000,2,3,Seattle,Washington,United States,98104,Bachelors,1,4,"100, rue Maillard",NULL,1 (11) 500 555-0176,01-11-2012,10+ Miles
1377,172,AW00011421,NULL,Amy,C,Sun,16-01-1952,M,Male,NULL,9995419365,amy19@gmail.com,110000,3,4,Seattle,Washington,United States,98104,Bachelors,1,4,Am Karlshof 2500,NULL,1 (11) 500 555-0111,03-11-2011,5-10 Miles
1378,268,AW00011422,NULL,Dustin,F,Deng,29-02-1952,M,Male,NULL,9993537993,dustin1@gmail.com,170000,4,4,Edmonds,Washington,United States,98020,Bachelors,1,3,8185 Sol Street,NULL,1 (11) 500 555-0168,22-08-2011,5-10 Miles
1379,147,AW00011423,NULL,Jasmine,NULL,Stewart,04-05-1960,M,Male,NULL,9992411502,jasmine22@gmail.com,80000,4,2,Edmonds,Washington,United States,98020,Partial College,0,1,Heidestieg Stra§e 8224,NULL,1 (11) 500 555-0165,10-12-2011,2-5 Miles
1380,164,AW00011424,NULL,Pamela,S,Garcia,03-12-1964,M,Male,NULL,9997412362,pamela18@gmail.com,80000,4,2,Monroe,Washington,United States,98272,Partial College,1,2,Postfach 11 09 99,NULL,1 (11) 500 555-0182,21-04-2013,10+ Miles
1381,184,AW00011425,NULL,Ariana,D,Gray,02-08-1965,M,Male,NULL,9992895236,ariana5@gmail.com,90000,4,2,Bellevue,Washington,United States,98004,High School,1,2,3675 Palms Dr,NULL,1 (11) 500 555-0191,22-11-2012,10+ Miles
1382,156,AW00011426,NULL,Kristopher,NULL,Mehta,01-04-1959,M,Male,NULL,9992868313,kristopher12@gmail.com,110000,3,4,Redmond,Washington,United States,98052,Bachelors,1,4,Herzogstr 328,Einkaufsabteilung,1 (11) 500 555-0181,09-04-2013,10+ Miles
1383,168,AW00011427,NULL,Desiree,S,Dominguez,17-06-1959,M,Male,NULL,9999166884,desiree9@gmail.com,110000,2,5,Bellevue,Washington,United States,98004,Partial College,1,2,Holzstr 4222,NULL,1 (11) 500 555-0133,20-12-2011,10+ Miles
1384,173,AW00011428,NULL,Deanna,NULL,Perez,19-02-1959,S,Female,NULL,9992059373,deanna24@gmail.com,120000,2,5,Sammamish,Washington,United States,98074,Bachelors,1,2,Marienplatz 56,NULL,1 (11) 500 555-0191,05-12-2011,10+ Miles
1385,218,AW00011429,NULL,Marco,NULL,Lopez,13-01-1958,M,Male,NULL,9997515833,marco17@gmail.com,80000,4,1,Redmond,Washington,United States,98052,Partial College,1,2,"313, rue de l'Espace De Schengen",NULL,1 (11) 500 555-0186,14-12-2012,10+ Miles
1386,155,AW00011430,NULL,Casey,K,Yuan,21-09-1957,M,Male,NULL,9997873389,casey7@gmail.com,90000,4,1,Bellevue,Washington,United States,98004,High School,1,2,Hunzinger Allee 153,NULL,1 (11) 500 555-0184,19-03-2013,10+ Miles
1387,120,AW00011431,NULL,Bryant,NULL,Garcia,20-10-1974,M,Male,NULL,9992895496,bryant14@gmail.com,110000,4,5,Bellevue,Washington,United States,98004,Partial College,1,2,Am Gallberg 94,NULL,1 (11) 500 555-0115,21-12-2011,10+ Miles
1388,206,AW00011432,NULL,Dominique,L,Prasad,10-03-1957,M,Male,NULL,9991012767,dominique7@gmail.com,80000,4,2,Edmonds,Washington,United States,98020,High School,1,2,"765, rue Villedo",NULL,1 (11) 500 555-0148,10-12-2012,10+ Miles
1389,224,AW00011433,NULL,Maurice,M,Shan,01-03-1957,M,Male,NULL,9999077760,maurice11@gmail.com,80000,5,2,Bellevue,Washington,United States,98004,High School,0,2,"59, rue Montcalm",NULL,1 (11) 500 555-0130,02-12-2012,2-5 Miles
1390,274,AW00011434,NULL,Andre,NULL,Lopez,02-05-1962,M,Male,NULL,9998988660,andre16@gmail.com,170000,5,5,Kenmore,Washington,United States,98028,Partial College,1,4,638 Shangri-la Rd.,NULL,1 (11) 500 555-0111,15-06-2013,0-1 Miles
1391,168,AW00011435,NULL,Robin,NULL,Romero,03-09-1955,S,Female,NULL,9995397839,robin5@gmail.com,100000,3,4,Monroe,Washington,United States,98272,Partial College,1,4,HŸttenstr 9995,NULL,1 (11) 500 555-0168,04-01-2014,10+ Miles
1392,273,AW00011436,NULL,Taylor,NULL,Cox,17-03-1956,M,Male,NULL,9992003306,taylor13@gmail.com,160000,3,5,Seattle,Washington,United States,98104,Partial College,0,4,6409 Buckthorn Court,NULL,1 (11) 500 555-0125,22-05-2013,10+ Miles
1393,190,AW00011437,NULL,Alfredo,NULL,Moreno,16-06-1955,M,Male,NULL,9991372604,alfredo7@gmail.com,90000,4,1,Bellevue,Washington,United States,98004,High School,1,3,"882, rue Villedo",NULL,1 (11) 500 555-0166,19-12-2013,10+ Miles
1394,162,AW00011438,NULL,Jenny,NULL,Nara,13-04-1955,M,Male,NULL,9990066723,jenny39@gmail.com,130000,4,5,Bellevue,Washington,United States,98004,High School,1,4,Alderstr 8642,NULL,1 (11) 500 555-0164,05-02-2013,0-1 Miles
1395,217,AW00011439,NULL,Janet,NULL,Munoz,14-11-1953,M,Male,NULL,9996819159,janet12@gmail.com,90000,4,1,Edmonds,Washington,United States,98020,High School,0,3,"61, rue Pierre-Demoulin",NULL,1 (11) 500 555-0148,29-11-2012,5-10 Miles
1396,187,AW00011440,NULL,Sergio,C,Weber,26-03-1953,M,Male,NULL,9991726722,sergio4@gmail.com,80000,5,0,Bellevue,Washington,United States,98004,Partial High School,0,2,"6, place de Fontenoy",NULL,1 (11) 500 555-0178,27-03-2013,5-10 Miles
1397,192,AW00011441,NULL,Erika,NULL,Gomez,09-12-1952,M,Male,NULL,9992387183,erika0@gmail.com,90000,5,0,Seattle,Washington,United States,98104,Partial High School,0,2,"2, place Beaubernard",NULL,1 (11) 500 555-0155,08-01-2014,5-10 Miles
1398,224,AW00011442,NULL,Joseph,D,Harris,13-05-1953,M,Male,NULL,9993900711,joseph20@gmail.com,90000,5,0,Redmond,Washington,United States,98052,Partial High School,1,2,"8, rue des Vendangeurs",NULL,1 (11) 500 555-0116,29-09-2013,10+ Miles
1399,31,AW00011443,NULL,Grace,NULL,Griffin,19-11-1981,S,Female,NULL,9992329878,grace67@gmail.com,60000,0,0,Edmonds,Washington,United States,98020,Bachelors,0,4,9825 Mt. Dell Drive,NULL,1 (11) 500 555-0170,07-06-2011,2-5 Miles
1400,32,AW00011444,NULL,Tina,C,Mehta,26-10-1981,M,Male,NULL,9991056388,tina15@gmail.com,70000,0,0,Snohomish,Washington,United States,98296,Bachelors,1,3,5357 Willow Drive,NULL,1 (11) 500 555-0192,01-06-2011,10+ Miles
1401,15,AW00011445,NULL,Kari,S,Kim,18-01-1980,S,Female,NULL,9992962280,kari3@gmail.com,70000,0,0,Seattle,Washington,United States,98104,Bachelors,0,3,977 Davona Drive,NULL,1 (11) 500 555-0136,06-06-2011,10+ Miles
1402,5,AW00011446,NULL,Bethany,K,Chander,09-02-1980,S,Female,NULL,9999624512,bethany19@gmail.com,70000,0,0,Seattle,Washington,United States,98104,Bachelors,0,3,3464 Chilpancingo Park,NULL,1 (11) 500 555-0179,18-06-2011,10+ Miles
1403,25,AW00011447,NULL,Jennifer,NULL,Roberts,13-02-1980,M,Male,NULL,9990586194,jennifer15@gmail.com,70000,0,0,Monroe,Washington,United States,98272,Bachelors,1,4,618 Natalie Drive,NULL,1 (11) 500 555-0112,28-06-2011,10+ Miles
1404,35,AW00011448,NULL,Kyle,NULL,Patterson,25-10-1980,S,Female,NULL,9994425474,kyle5@gmail.com,80000,0,0,Bellevue,Washington,United States,98004,Bachelors,1,3,5444 Bohon Circle,NULL,1 (11) 500 555-0145,16-06-2011,10+ Miles
1405,37,AW00011449,NULL,Alvin,E,Hu,01-08-1980,M,Male,NULL,9997098647,alvin19@gmail.com,80000,0,0,Everett,Washington,United States,98201,Bachelors,1,3,8468 Clifford Court,NULL,1 (11) 500 555-0144,19-06-2011,10+ Miles
1406,28,AW00011450,NULL,Brett,NULL,Mehta,11-05-1981,S,Female,NULL,9990093164,brett13@gmail.com,130000,4,5,Seattle,Washington,United States,98104,High School,1,4,7411 Crivello Avenue,NULL,1 (11) 500 555-0187,29-06-2011,0-1 Miles
1407,10,AW00011451,NULL,Ruben,L,Mu–oz,08-05-1980,S,Female,NULL,9999352025,ruben30@gmail.com,70000,0,0,Duvall,Washington,United States,98019,Bachelors,0,4,3255 Olive Hill,NULL,1 (11) 500 555-0142,29-07-2011,10+ Miles
1408,21,AW00011452,NULL,Erika,A,Rubio,05-05-1979,S,Female,NULL,9994182095,erika18@gmail.com,80000,0,0,Newport Hills,Washington,United States,98006,Bachelors,0,3,5065 Maywood Lane,NULL,1 (11) 500 555-0159,11-07-2011,10+ Miles
1409,31,AW00011453,NULL,Stanley,H,Malhotra,17-08-1984,S,Female,NULL,9995311956,stanley5@gmail.com,80000,0,0,Sammamish,Washington,United States,98074,Bachelors,0,3,9218 Old Mt. View Drive,NULL,1 (11) 500 555-0139,15-07-2011,10+ Miles
1410,35,AW00011454,NULL,Melinda,NULL,Navarro,20-10-1979,S,Female,NULL,9994700268,melinda5@gmail.com,80000,0,0,Seattle,Washington,United States,98104,Bachelors,0,3,1562 Black Walnut,NULL,1 (11) 500 555-0145,31-07-2011,10+ Miles
1411,36,AW00011455,NULL,Ross,NULL,Sanz,19-10-1979,M,Male,NULL,9990782600,ross38@gmail.com,100000,0,5,Monroe,Washington,United States,98272,High School,1,2,6782 First Ave,NULL,1 (11) 500 555-0147,01-07-2011,10+ Miles
1412,17,AW00011456,NULL,Jon,C,Gao,05-01-1980,M,Male,NULL,9993230757,jon35@gmail.com,120000,5,5,Kenmore,Washington,United States,98028,Partial High School,1,4,6455 Garnet Lane,NULL,1 (11) 500 555-0136,17-07-2011,10+ Miles
1413,19,AW00011457,NULL,Jaime,C,Gutierrez,18-11-1978,M,Male,NULL,9990963755,jaime12@gmail.com,90000,0,0,Snohomish,Washington,United States,98296,Bachelors,1,3,6615 Camel Place,NULL,1 (11) 500 555-0173,17-07-2011,10+ Miles
1414,16,AW00011458,NULL,Bianca,K,Liu,03-10-1978,M,Male,NULL,9993255286,bianca3@gmail.com,100000,0,5,Sammamish,Washington,United States,98074,High School,1,2,811 Via Cordona,NULL,1 (11) 500 555-0179,30-03-2013,10+ Miles
1415,13,AW00011459,NULL,Tasha,NULL,Deng,12-04-1978,S,Female,NULL,9991301639,tasha1@gmail.com,80000,0,0,Carnation,Washington,United States,98014,Bachelors,0,3,9627 Kendall Rd,NULL,1 (11) 500 555-0171,27-07-2011,10+ Miles
1416,33,AW00011460,NULL,Melvin,R,Chande,04-10-1983,S,Female,NULL,9999595663,melvin13@gmail.com,90000,0,0,Seattle,Washington,United States,98104,Bachelors,0,3,5075 Reading Dr.,NULL,1 (11) 500 555-0121,21-07-2011,10+ Miles
1417,6,AW00011461,NULL,Victor,NULL,Jimenez,22-09-1977,S,Female,NULL,9998333390,victor7@gmail.com,90000,0,0,Sammamish,Washington,United States,98074,Bachelors,0,3,7201 Elk Dr.,NULL,1 (11) 500 555-0176,31-07-2011,10+ Miles
1418,8,AW00011462,NULL,Laura,L,Lin,18-07-1977,M,Male,NULL,9999522106,laura14@gmail.com,110000,0,5,Sammamish,Washington,United States,98074,High School,1,4,3378 Coldwater Drive,NULL,1 (11) 500 555-0151,16-07-2011,10+ Miles
1419,28,AW00011463,NULL,Alisha,E,Beck,09-09-1977,M,Male,NULL,9998748212,alisha45@gmail.com,110000,0,5,Snohomish,Washington,United States,98296,High School,0,4,1328 Huntleigh Dr.,NULL,1 (11) 500 555-0169,05-03-2013,10+ Miles
1420,38,AW00011464,NULL,Alejandro,NULL,Huang,15-05-1977,M,Male,NULL,9994676188,alejandro8@gmail.com,90000,0,0,Redmond,Washington,United States,98052,Bachelors,1,4,6171 Golf Club Rd,NULL,1 (11) 500 555-0112,22-07-2011,10+ Miles
1421,23,AW00011465,NULL,Louis,NULL,Luo,18-08-1976,M,Male,NULL,9990346227,louis23@gmail.com,90000,0,0,Monroe,Washington,United States,98272,Bachelors,0,4,4187 Banbury Loop,NULL,1 (11) 500 555-0185,14-07-2011,10+ Miles
1422,6,AW00011466,NULL,Grant,H,Tang,30-01-1977,M,Male,NULL,9998811265,grant6@gmail.com,150000,0,5,Bellevue,Washington,United States,98004,Partial High School,1,4,2710 Saddlehill Lane,NULL,1 (11) 500 555-0195,22-05-2013,10+ Miles
1423,17,AW00011467,NULL,Arturo,C,Zheng,06-04-1975,M,Male,NULL,9992526007,arturo21@gmail.com,170000,1,5,Everett,Washington,United States,98201,Graduate Degree,1,4,9719 Hamilton Ave,NULL,1 (11) 500 555-0154,31-07-2013,0-1 Miles
1424,278,AW00011468,NULL,Jaclyn,NULL,Andersen,15-12-1980,M,Male,NULL,9992912129,jaclyn37@gmail.com,40000,1,1,Everett,Washington,United States,98201,Bachelors,1,0,8274 Gladstone Drive,NULL,1 (11) 500 555-0126,08-08-2011,1-2 Miles
1425,278,AW00011469,NULL,Edwin,NULL,Raji,14-10-1978,S,Female,NULL,9993336415,edwin44@gmail.com,10000,0,0,Seattle,Washington,United States,98104,Partial High School,0,2,6045 Nightingale Drive,NULL,1 (11) 500 555-0143,09-08-2013,1-2 Miles
1426,177,AW00011470,NULL,Jay,C,Suarez,25-03-1979,S,Female,NULL,9992621742,jay49@gmail.com,20000,0,0,Monroe,Washington,United States,98272,Partial High School,0,2,Heidestieg Stra§e 8664,NULL,1 (11) 500 555-0195,22-01-2012,0-1 Miles
1427,207,AW00011471,NULL,Latasha,NULL,Suarez,25-03-1979,S,Female,NULL,9990856862,latasha19@gmail.com,30000,0,0,Sammamish,Washington,United States,98074,Partial College,1,1,"29, avenue de la Gare",NULL,1 (11) 500 555-0180,17-05-2013,2-5 Miles
1428,24,AW00011472,NULL,Kenneth,NULL,Kumar,30-09-1968,S,Female,NULL,9994336079,kenneth7@gmail.com,60000,3,2,Sammamish,Washington,United States,98074,Bachelors,1,2,7815 Driftwood Drive,NULL,1 (11) 500 555-0153,26-07-2011,5-10 Miles
1429,221,AW00011473,NULL,Grace,M,Henderson,30-01-1986,S,Female,NULL,9995997821,grace52@gmail.com,20000,0,0,Duvall,Washington,United States,98019,Partial High School,0,2,"1039, rue Mazagran",NULL,1 (11) 500 555-0164,02-06-2013,1-2 Miles
1430,265,AW00011474,NULL,Melvin,A,Xu,21-08-1985,S,Female,NULL,9994744246,melvin5@gmail.com,20000,0,0,Duvall,Washington,United States,98019,Partial High School,1,2,4092 Folson Drive,NULL,1 (11) 500 555-0113,26-09-2013,1-2 Miles
1431,251,AW00011475,NULL,Cesar,L,Subram,07-04-1984,S,Female,NULL,9992922089,cesar12@gmail.com,30000,0,0,Bellevue,Washington,United States,98004,High School,0,1,8778 So. Silver Spring,NULL,1 (11) 500 555-0118,23-04-2013,1-2 Miles
1432,241,AW00011476,NULL,Erika,K,Navarro,16-05-1980,M,Male,NULL,9993062548,erika7@gmail.com,40000,1,1,Everett,Washington,United States,98201,Bachelors,1,0,37 Amaranth Way,NULL,1 (11) 500 555-0145,01-11-2013,1-2 Miles
1433,127,AW00011477,NULL,Tristan,NULL,Hughes,21-06-1984,S,Female,NULL,9999764635,tristan12@gmail.com,30000,0,0,Carnation,Washington,United States,98014,High School,0,1,Platz des Landtags 33,NULL,1 (11) 500 555-0121,25-09-2013,1-2 Miles
1434,218,AW00011478,NULL,Billy,C,Hernandez,22-02-1984,S,Female,NULL,9997466445,billy5@gmail.com,30000,0,0,Monroe,Washington,United States,98272,High School,0,1,"570, avenue des Champs-ElysŽes",NULL,1 (11) 500 555-0121,19-04-2013,2-5 Miles
1435,182,AW00011479,NULL,Darryl,L,Wu,20-10-1978,M,Male,NULL,9992669221,darryl6@gmail.com,40000,1,1,Seattle,Washington,United States,98104,Bachelors,1,0,"52, rue de Berri",NULL,1 (11) 500 555-0180,05-12-2012,1-2 Miles
1436,224,AW00011480,NULL,Colleen,A,Ma,07-03-1984,M,Male,NULL,9994148215,colleen16@gmail.com,40000,1,1,Seattle,Washington,United States,98104,Bachelors,1,0,"2, place Beaubernard",NULL,1 (11) 500 555-0160,25-12-2012,1-2 Miles
1437,156,AW00011481,NULL,Erica,NULL,Hu,20-11-1978,M,Male,NULL,9998263575,erica19@gmail.com,40000,1,1,Seattle,Washington,United States,98104,Bachelors,1,0,Am Gallberg 46,Einkaufsabteilung,1 (11) 500 555-0117,27-01-2012,1-2 Miles
1438,272,AW00011482,NULL,Adrienne,C,Torres,16-01-1978,S,Female,NULL,9993561591,adrienne8@gmail.com,30000,0,0,Seattle,Washington,United States,98104,High School,0,1,9684 La Vista Avenue,NULL,1 (11) 500 555-0120,08-09-2011,1-2 Miles
